Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,0,0,41,j,0,1.18295191765,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,1,1,7,f,1,1.04971999609,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,2,2,20,j,0,1.44958359411,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,3,3,17,j,1,1.61623882527,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,4,4,45,None,0,,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,5,5,58,j,1,1.03304631093,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,6,6,48,j,0,1.18318714596,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,7,7,19,f,0,0.983059889775,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,8,8,38,f,0,1.21632764265,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,9,9,25,j,0,1.04969236321,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,10,10,26,f,1,1.36629926993,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,11,11,36,j,1,0.899728594522,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,12,12,28,f,1,1.08301262998,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,13,13,51,j,1,1.4495758077,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,14,14,35,f,0,1.11633970872,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,15,15,57,j,1,0.999741060594,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,16,16,54,j,1,1.18296061533,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,17,17,50,f,0,0.933068301743,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,18,18,6,j,0,0.916430493004,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,19,19,27,f,1,1.16632511335,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,20,20,14,j,1,1.39959065571,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,21,21,18,j,1,1.38290985481,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,22,22,31,f,0,1.16632793137,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,23,23,52,j,1,1.0996840505,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,24,24,3,f,1,1.34958871287,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,25,25,0,j,0,1.24970784581,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,26,26,23,f,1,1.59951715551,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,27,27,46,f,1,0.949684354253,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,28,28,42,j,0,0.899755421387,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,29,29,55,j,1,0.999716922428,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,30,30,40,f,1,0.999725316351,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,31,31,32,f,0,0.983078196405,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,32,32,1,j,0,1.04969956617,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,33,33,43,f,1,1.11635333268,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,34,34,4,f,1,1.34961144653,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,35,35,34,j,1,1.39955683641,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,36,36,59,f,0,1.11632622612,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,37,37,15,j,1,0.916360989768,02,01,60.0269890145,PLT_learning_02,N,2014_Feb_27_1759,P17,
