Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,0,0,58,f,0,0.833043684469,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,1,1,21,j,0,0.716497639501,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,2,2,34,f,0,1.09968649376,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,3,3,32,j,1,1.16632753766,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,4,4,1,f,1,0.949744281079,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,5,5,50,j,1,0.983054491866,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,6,6,4,f,1,0.93306056849,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,7,7,57,j,1,1.14967064281,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,8,8,37,j,1,0.966353817063,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,9,9,23,j,0,1.14968013143,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,10,10,47,f,1,1.03304512205,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,11,11,26,j,0,1.13296782066,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,12,12,51,j,1,1.06638551896,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,13,13,38,j,1,1.04969926805,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,14,14,31,j,1,1.06637638824,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,15,15,39,j,1,0.949723788078,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,16,16,48,f,1,1.08301925918,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,17,17,55,j,1,0.966403413495,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,18,18,22,f,1,1.09962646436,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,19,19,43,f,1,1.14967423676,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,20,20,42,f,1,0.949723875295,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,21,21,53,j,1,0.966398261674,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,22,22,7,f,1,0.933104964982,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,23,23,12,j,1,0.833098943997,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,24,24,56,f,0,1.33292953237,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,25,25,40,j,0,0.882955515539,02,01,60.0219690565,PLT_learning_02,N,2014_Mrz_25_1444,P30,
