Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,0,0,30,f,0,1.11632137202,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,1,1,39,f,0,1.04991098413,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,2,2,0,j,0,0.949737794453,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/a.jpg,stim_03/b.jpg,2,1,j,0,3,3,12,f,0,0.93311742017,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,4,4,32,f,0,1.48267050323,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/f.jpg,stim_03/e.jpg,1,3,f,0,5,5,41,j,0,1.34964495305,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,6,6,35,j,1,1.16621213374,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/d.jpg,stim_03/c.jpg,1,2,f,0,7,7,27,f,1,0.916400938339,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,8,8,7,f,1,1.19964459215,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,9,9,1,f,1,1.01639822558,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/f.jpg,stim_03/e.jpg,1,3,f,0,10,10,47,f,1,1.11634423501,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,11,11,6,None,0,,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,12,12,52,f,0,0.966387028669,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,13,13,3,j,0,1.28298035052,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,14,14,55,f,0,0.566520230675,03,01,60.0197195337,PLT_learning_3,N,2014_Feb_25_1542,P09,
