Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,0,0,10,f,0,0.983065041615,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/b.jpg,stim_01/a.jpg,1,1,f,0,1,1,1,None,0,,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/f.jpg,stim_01/e.jpg,1,3,f,0,2,2,41,f,1,1.08305758002,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,3,3,13,j,1,1.04967823099,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/d.jpg,stim_01/c.jpg,1,2,f,0,4,4,24,j,0,1.0996593379,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_01/f.jpg,stim_01/e.jpg,1,3,f,0,5,5,46,f,1,1.34963324787,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,6,6,53,f,0,0.749986944462,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/b.jpg,stim_01/a.jpg,1,1,f,0,7,7,6,j,0,0.983094659441,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/c.jpg,stim_01/d.jpg,2,2,j,0,8,8,35,j,1,1.04968630912,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,9,9,54,f,0,1.16633763957,01,03,60.0243612223,PLT_learning_01,B,2014_Feb_24_1900,P11,
