Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,0,0,47,None,0,,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,1,1,41,j,0,0.899741960804,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,2,2,33,f,0,1.1163500562,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,3,3,48,f,1,1.14967293451,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,4,4,56,f,0,0.916393339925,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,5,5,53,f,0,1.03300548941,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,6,6,6,j,0,1.11665705725,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,7,7,7,j,0,0.466555932075,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,8,8,9,f,1,0.699824519274,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,9,9,30,f,0,1.3829166438,02,03,60.0207154878,PLT_learning_02,B,2014_Mrz_11_1736,P15,
