Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,0,0,54,j,1,1.01640680596,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,1,1,59,j,1,0.716508769107,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,2,2,55,f,0,0.833102505996,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/c.jpg,stim_01/d.jpg,2,2,j,0,3,3,32,f,0,0.733188309862,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/d.jpg,stim_01/c.jpg,1,2,f,0,4,4,26,j,0,0.583211299163,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/b.jpg,stim_01/a.jpg,1,1,f,0,5,5,7,f,1,0.766472240058,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,6,6,11,j,1,0.599851005632,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/c.jpg,stim_01/d.jpg,2,2,j,0,7,7,35,j,1,0.783148839482,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,8,8,16,j,1,0.899767460395,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/d.jpg,stim_01/c.jpg,1,2,f,0,9,9,23,f,1,0.799833492981,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/e.jpg,stim_01/f.jpg,2,3,j,0,10,10,51,j,1,0.849766952128,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,11,11,12,j,1,0.916409407448,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_01/c.jpg,stim_01/d.jpg,2,2,j,0,12,12,31,f,0,0.866442132014,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,13,13,19,j,1,0.566465337855,01,02,60.0206989527,PLT_learning_01,A,2014_Mrz_03_1535,P17,
