Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,0,0,33,None,0,,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,1,1,54,j,1,0.983055140939,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,2,2,51,j,1,1.04969751205,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/d.jpg,stim_03/c.jpg,1,2,f,0,3,3,26,f,1,1.08303379373,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,4,4,50,j,1,1.19965478154,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,5,5,57,j,1,1.24958489635,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/a.jpg,stim_03/b.jpg,2,1,j,0,6,6,12,f,0,1.16654864249,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,7,7,1,f,1,0.949683436967,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,8,8,52,j,1,0.949733135841,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/f.jpg,stim_03/e.jpg,1,3,f,0,9,9,41,f,1,0.833089712107,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/d.jpg,stim_03/c.jpg,1,2,f,0,10,10,20,j,0,1.06636658371,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/f.jpg,stim_03/e.jpg,1,3,f,0,11,11,47,f,1,0.899759072488,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,12,12,2,f,1,0.849750588342,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,13,13,30,f,0,0.899741180893,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/e.jpg,stim_03/f.jpg,2,3,j,0,14,14,53,j,1,0.883112295396,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/d.jpg,stim_03/c.jpg,1,2,f,0,15,15,28,j,0,1.21627957083,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/d.jpg,stim_03/c.jpg,1,2,f,0,16,16,29,j,0,0.933059531883,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,17,17,5,j,0,0.949758413846,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/f.jpg,stim_03/e.jpg,1,3,f,0,18,18,49,f,1,0.866415121691,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/c.jpg,stim_03/d.jpg,2,2,j,0,19,19,38,f,0,0.93306173337,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_03/a.jpg,stim_03/b.jpg,2,1,j,0,20,20,19,j,1,0.816438826776,03,3,60.0230046139,PLT_learning_3,A,2014_Apr_01_1328,P30,
