Fb3,Fb2,Fb1,Symbol2,Symbol1,PosCond,Pair,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,Version,Session Number,frameRate,expName,StimCondition,date,Participant,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,0,0,32,None,0,,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,1,1,22,j,0,0.849773138548,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,2,2,20,f,1,0.866440980143,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,3,3,1,f,1,1.26634514628,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,4,4,42,j,0,1.03308503545,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,5,5,12,j,1,1.06636687544,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,6,6,23,f,1,0.999942884639,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,7,7,3,f,1,1.13297009195,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,8,8,2,f,1,1.14968436027,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,9,9,21,f,1,0.949724263728,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,10,10,38,j,1,0.899811685626,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,11,11,10,j,1,0.949720588567,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,12,12,15,j,1,1.09967783099,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,13,13,48,j,0,1.01642271863,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,14,14,37,j,1,1.2996587755,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,15,15,28,f,1,0.883112220209,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,16,16,26,f,1,1.06635367854,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,17,17,9,f,1,1.14966741002,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,18,18,4,f,1,0.883093483508,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,19,19,19,j,1,0.81645339208,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,20,20,35,j,1,0.999703253359,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,21,21,46,j,0,0.883113678845,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/d.jpg,stim_02/c.jpg,1,2,f,0,22,22,29,f,1,1.0663573928,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,23,23,56,f,0,1.48290247742,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/e.jpg,stim_02/f.jpg,2,3,j,0,24,24,51,f,0,0.883075071616,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/c.jpg,stim_02/d.jpg,2,2,j,0,25,25,33,j,1,0.799793652679,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/posf.jpg,stim_fb/negf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,26,26,49,j,0,0.749772341561,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
stim_fb/ques.jpg,stim_fb/negf.jpg,stim_fb/posf.jpg,stim_02/f.jpg,stim_02/e.jpg,1,3,f,0,27,27,41,j,0,0.69982678025,02,03,60.0242073551,PLT_learning_02,A,2014_Feb_24_1525,P10,
