Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_02/f.jpg,stim_02/d.jpg,1,15,j,0,0,0,14,f,0,0.749781673822,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/e.jpg,2,14,f,0,1,1,28,j,0,1.11636826791,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/d.jpg,1,14,j,0,2,2,13,j,1,1.66618291291,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/f.jpg,2,8,j,0,3,3,22,j,1,1.06637282426,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/c.jpg,2,10,f,0,4,4,24,f,1,0.866401287208,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/f.jpg,2,5,j,0,5,5,19,j,1,0.916377750543,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,6,6,0,f,1,0.616525511838,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/b.jpg,1,13,j,0,7,7,12,f,0,1.56621313825,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/f.jpg,2,13,f,0,8,8,27,j,0,1.06638129939,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,0,9,9,7,f,1,0.833105017256,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/a.jpg,1,4,f,0,10,10,3,f,1,1.06653354486,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/c.jpg,1,6,f,0,11,11,5,f,1,1.03308717077,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/d.jpg,2,6,j,0,12,12,20,j,1,0.849774079894,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/b.jpg,1,11,j,0,13,13,10,j,1,1.56622933061,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/a.jpg,1,5,f,0,14,14,4,f,1,0.966409157826,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/c.jpg,1,7,f,0,15,15,6,f,1,1.08309543237,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,0,16,16,29,j,0,0.816443882377,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/e.jpg,2,7,j,0,17,17,21,f,0,1.01638779257,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/d.jpg,2,3,j,0,18,18,17,j,1,1.34960770821,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,0,19,19,11,None,0,,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/a.jpg,1,3,f,0,20,20,2,f,1,0.983064506282,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,21,21,15,j,1,0.866424766731,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/d.jpg,2,11,f,0,22,22,25,f,1,1.41624729137,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/e.jpg,2,4,j,0,23,23,18,j,1,1.11637090548,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/b.jpg,1,10,j,0,24,24,9,j,1,1.04969639025,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/e.jpg,1,9,f,0,25,25,8,f,1,1.19964418313,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/f.jpg,2,9,j,0,26,26,23,j,1,0.833110298419,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/c.jpg,2,2,j,0,27,27,16,f,0,0.883313151029,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/e.jpg,2,12,f,0,28,28,26,f,1,1.3995928181,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/a.jpg,1,2,f,0,29,29,1,f,1,1.4995363283,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/a.jpg,1,3,f,1,0,30,2,f,1,1.36625664469,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/a.jpg,1,4,f,1,1,31,3,f,1,0.966381043751,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,1,2,32,29,j,0,1.54956559124,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/a.jpg,1,2,f,1,3,33,1,j,0,1.08301272923,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,1,4,34,0,f,1,1.08302483139,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,1,5,35,7,f,1,0.816422135172,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/d.jpg,1,14,j,1,6,36,13,j,1,0.866436492959,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,1,7,37,11,j,1,0.916415921685,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/d.jpg,stim_02/c.jpg,1,6,f,1,8,38,5,f,1,0.999730402027,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/c.jpg,stim_02/e.jpg,2,7,j,1,9,39,21,j,1,1.18295644394,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/e.jpg,stim_02/f.jpg,2,9,j,1,10,40,23,j,1,0.966392947421,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/f.jpg,2,5,j,1,11,41,19,j,1,0.916454195081,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/e.jpg,2,4,j,1,12,42,18,j,1,1.09968007759,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/e.jpg,1,9,f,1,13,43,8,f,1,0.999724194555,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,1,14,44,15,f,0,0.849778970083,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/a.jpg,stim_02/d.jpg,2,3,j,1,15,45,17,j,1,0.71648830911,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/b.jpg,stim_02/c.jpg,2,10,f,1,16,46,24,f,1,0.716478754295,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
ques.jpg,stim_02/f.jpg,stim_02/d.jpg,1,15,j,1,17,47,14,f,0,0.949744744777,03,P21,02,60.0188224832,B,PLT_transfer_02,2014_Mrz_12_1403,
