Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_02/f.jpg,stim_02/e.jpg,1,9,f,0,0,0,8,f,1,1.11634398839,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/d.jpg,stim_02/a.jpg,1,3,f,0,1,1,2,f,1,0.933072972384,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/a.jpg,stim_02/c.jpg,2,2,j,0,2,2,16,f,0,1.13301124052,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,0,3,3,11,f,0,1.48292014045,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/a.jpg,stim_02/e.jpg,2,4,j,0,4,4,18,j,1,1.06637262878,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/c.jpg,stim_02/d.jpg,2,6,j,0,5,5,20,j,1,1.31616104541,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/f.jpg,stim_02/d.jpg,1,15,j,0,6,6,14,f,0,1.26631911339,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,0,7,7,29,f,1,1.03289451959,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,0,8,8,7,f,1,0.483210057067,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/e.jpg,stim_02/c.jpg,1,7,f,0,9,9,6,f,1,1.56622491861,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/b.jpg,stim_02/f.jpg,2,13,f,0,10,10,27,f,1,1.1829658965,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
ques.jpg,stim_02/d.jpg,stim_02/b.jpg,1,11,j,0,11,11,10,j,1,1.1663439132,02,P12,02,60.0102184451,B,PLT_transfer_02,2014_Feb_24_1432,
