Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_01/c.jpg,stim_01/b.jpg,1,10,j,0,0,0,9,j,1,1.48287652996,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/a.jpg,1,2,f,0,1,1,1,f,1,1.04963668229,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/a.jpg,1,4,f,0,2,2,3,f,1,1.08296780112,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/a.jpg,1,5,f,0,3,3,4,f,1,1.18298395432,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/c.jpg,2,2,j,0,4,4,16,j,1,0.849755216294,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/b.jpg,1,12,j,0,5,5,11,j,1,0.933086959169,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/e.jpg,1,9,f,0,6,6,8,f,1,1.01638072353,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/f.jpg,2,5,j,0,7,7,19,j,1,1.03301289384,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/c.jpg,1,6,f,0,8,8,5,f,1,1.08302331026,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/f.jpg,2,8,j,0,9,9,22,f,0,1.39955094341,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,0,10,10,15,j,1,1.01651949489,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/e.jpg,2,14,f,0,11,11,28,f,1,0.983080235937,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/d.jpg,2,6,j,0,12,12,20,j,1,1.16633672853,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/a.jpg,1,1,f,0,13,13,0,f,1,0.899742688616,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/f.jpg,2,15,f,0,14,14,29,f,1,1.24963311542,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/d.jpg,1,15,j,0,15,15,14,j,1,1.08301718402,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/c.jpg,1,7,f,0,16,16,6,f,1,1.34962510047,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/b.jpg,1,11,j,0,17,17,10,f,0,1.3162477957,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/d.jpg,2,3,j,0,18,18,17,j,1,1.14967847731,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/e.jpg,2,4,j,0,19,19,18,j,1,1.03301603666,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/c.jpg,2,10,f,0,20,20,24,f,1,1.04967258264,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/a.jpg,1,3,f,0,21,21,2,f,1,0.816465976699,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/e.jpg,2,7,j,0,22,22,21,f,0,1.1663288399,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/d.jpg,1,14,j,0,23,23,13,j,1,1.34960959688,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/c.jpg,1,8,f,0,24,24,7,f,1,1.53288922305,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/d.jpg,2,11,f,0,25,25,25,f,1,1.24963983113,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/f.jpg,2,9,j,0,26,26,23,f,0,1.26628814863,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/e.jpg,2,12,f,0,27,27,26,f,1,1.28295427044,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/b.jpg,1,13,j,0,28,28,12,j,1,1.48289788611,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/f.jpg,2,13,f,0,29,29,27,f,1,0.699800293982,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/b.jpg,stim_01/e.jpg,2,12,f,1,0,30,26,f,1,0.933113292707,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/d.jpg,2,3,j,1,1,31,17,j,1,0.86640899238,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/f.jpg,stim_01/b.jpg,1,13,j,1,2,32,12,j,1,0.89975733206,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/c.jpg,1,6,f,1,3,33,5,f,1,0.933053759544,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/b.jpg,1,11,j,1,4,34,10,j,1,1.43290272065,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/e.jpg,stim_01/a.jpg,1,4,f,1,5,35,3,f,1,0.716468093969,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/e.jpg,2,7,j,1,6,36,21,f,0,1.24966486243,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/b.jpg,2,1,j,1,7,37,15,j,1,1.13295263587,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/f.jpg,2,5,j,1,8,38,19,j,1,0.916357331309,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/c.jpg,stim_01/f.jpg,2,8,j,1,9,39,22,j,1,1.21630000263,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/d.jpg,stim_01/a.jpg,1,3,f,1,10,40,2,f,1,0.916450328756,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/e.jpg,2,4,j,1,11,41,18,j,1,0.983107979985,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
ques.jpg,stim_01/a.jpg,stim_01/c.jpg,2,2,j,1,12,42,16,j,1,1.03307904046,02,P18,01,60.0226234902,B,PLT_transfer_01,2014_Mrz_07_1131,
