Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_02/a.jpg,stim_02/c.jpg,2,2,j,0,0,0,16,j,1,0.933093474485,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/b.jpg,stim_02/f.jpg,2,13,f,0,1,1,27,f,1,1.43290305486,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/c.jpg,stim_02/b.jpg,1,10,j,0,2,2,9,j,1,1.18300252479,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,0,3,3,7,j,0,1.44961622845,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,4,4,15,j,1,0.73314452974,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/e.jpg,stim_02/f.jpg,2,9,j,0,5,5,23,f,0,0.899761198788,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,0,6,6,11,j,1,1.3495653747,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/c.jpg,stim_02/f.jpg,2,8,j,0,7,7,22,f,0,1.38294001098,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/b.jpg,stim_02/d.jpg,2,11,f,0,8,8,25,None,0,,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,0,9,9,29,f,1,0.916421924647,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/c.jpg,stim_02/a.jpg,1,2,f,0,10,10,1,f,1,0.649848713919,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/e.jpg,stim_02/d.jpg,1,14,j,0,11,11,13,f,0,0.949715373569,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
ques.jpg,stim_02/b.jpg,stim_02/c.jpg,2,10,f,0,12,12,24,f,1,0.833109958572,02,P14,02,60.018659977,B,PLT_transfer_02,2014_Feb_26_1703,
