Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_03/a.jpg,stim_03/d.jpg,2,3,j,0,0,0,17,None,0,,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/b.jpg,stim_03/d.jpg,2,11,f,0,1,1,25,j,0,1.59953415388,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/a.jpg,stim_03/e.jpg,2,4,j,0,2,2,18,None,0,,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/c.jpg,1,7,f,0,3,3,6,f,1,1.18298982113,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/c.jpg,1,6,f,0,4,4,5,f,1,0.849770882926,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/f.jpg,2,8,j,0,5,5,22,f,0,0.916406081158,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/b.jpg,stim_03/c.jpg,2,10,f,0,6,6,24,j,0,1.1663542229,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/a.jpg,1,5,f,0,7,7,4,j,0,1.04970063383,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/b.jpg,stim_03/e.jpg,2,12,f,0,8,8,26,f,1,0.766440399696,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/d.jpg,1,14,j,0,9,9,13,j,1,1.21635365749,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/b.jpg,1,11,j,0,10,10,10,f,0,0.833135916271,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/e.jpg,2,14,f,0,11,11,28,f,1,0.966414493124,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/b.jpg,1,13,j,0,12,12,12,j,1,1.1163275043,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/d.jpg,1,15,j,0,13,13,14,j,1,0.78312519154,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/e.jpg,2,7,j,0,14,14,21,j,1,1.03304065383,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/d.jpg,2,6,j,0,15,15,20,j,1,0.883107290923,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/a.jpg,stim_03/c.jpg,2,2,j,0,16,16,16,f,0,0.899755451463,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/f.jpg,2,15,f,0,17,17,29,f,1,1.03305418456,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/a.jpg,1,2,f,0,18,18,1,j,0,0.949744693649,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/c.jpg,1,8,f,0,19,19,7,f,1,1.04964650191,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/a.jpg,stim_03/b.jpg,2,1,j,0,20,20,15,f,0,0.949770522026,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,21,21,0,j,0,0.699841595176,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/f.jpg,2,9,j,0,22,22,23,f,0,0.699823520124,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/b.jpg,1,10,j,0,23,23,9,f,0,1.01638117007,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/a.jpg,1,4,f,0,24,24,3,j,0,0.9497278637,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/b.jpg,1,12,j,0,25,25,11,f,0,0.766489367749,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/a.jpg,1,3,f,0,26,26,2,f,1,0.633182096375,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/b.jpg,stim_03/f.jpg,2,13,f,0,27,27,27,f,1,0.83313285464,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/a.jpg,stim_03/f.jpg,2,5,j,0,28,28,19,f,0,0.866412784866,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/e.jpg,1,9,f,0,29,29,8,j,0,0.883045324471,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/b.jpg,1,11,j,1,0,30,10,f,0,0.783099477448,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/e.jpg,stim_03/c.jpg,1,7,f,1,1,31,6,j,0,1.19965778603,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/c.jpg,1,8,f,1,2,32,7,f,1,0.733132460658,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/d.jpg,stim_03/a.jpg,1,3,f,1,3,33,2,f,1,0.999720221652,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/a.jpg,1,2,f,1,4,34,1,j,0,0.766459058203,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/f.jpg,stim_03/e.jpg,1,9,f,1,5,35,8,j,0,0.916367615281,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
ques.jpg,stim_03/c.jpg,stim_03/f.jpg,2,8,j,1,6,36,22,f,0,0.883064837106,02,P19,03,60.0160090823,A,PLT_transfer_03,2014_Mrz_10_1503,
