Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_02/a.jpg,stim_02/e.jpg,2,4,j,0,0,0,18,j,1,0.799768579183,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/a.jpg,stim_02/b.jpg,2,1,j,0,1,1,15,j,1,0.799791318862,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/f.jpg,2,13,f,0,2,2,27,f,1,0.999765631837,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/c.jpg,stim_02/d.jpg,2,6,j,0,3,3,20,j,1,1.03303464184,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/c.jpg,stim_02/f.jpg,2,8,j,0,4,4,22,j,1,0.66649098879,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,0,5,5,11,j,1,1.09964962369,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/e.jpg,2,12,f,0,6,6,26,f,1,0.749837658364,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/f.jpg,stim_02/e.jpg,1,9,f,0,7,7,8,f,1,1.48291977654,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/d.jpg,1,14,j,0,8,8,13,None,0,,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/a.jpg,1,1,f,0,9,9,0,f,1,0.76646058601,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/c.jpg,stim_02/a.jpg,1,2,f,0,10,10,1,j,0,0.699810645033,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/a.jpg,stim_02/d.jpg,2,3,j,0,11,11,17,j,1,0.816441882392,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/b.jpg,1,11,j,0,12,12,10,j,1,0.949728122345,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/a.jpg,1,3,f,0,13,13,2,f,1,0.933066157398,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/a.jpg,stim_02/c.jpg,2,2,j,0,14,14,16,j,1,0.733129269704,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,0,15,15,29,f,1,1.36625294246,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/f.jpg,stim_02/d.jpg,1,15,j,0,16,16,14,j,1,1.21632226224,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/c.jpg,stim_02/e.jpg,2,7,j,0,17,17,21,j,1,1.08304216359,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/c.jpg,stim_02/b.jpg,1,10,j,0,18,18,9,j,1,1.01634051774,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/c.jpg,1,7,f,0,19,19,6,f,1,1.06636848745,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/a.jpg,stim_02/f.jpg,2,5,j,0,20,20,19,j,1,0.616516615665,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/c.jpg,1,6,f,0,21,21,5,f,1,1.01643695311,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/d.jpg,2,11,f,0,22,22,25,f,1,1.49951189239,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/f.jpg,stim_02/b.jpg,1,13,j,0,23,23,12,j,1,0.999703292457,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,0,24,24,7,f,1,0.883092331636,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/c.jpg,2,10,f,0,25,25,24,f,1,0.866451945474,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/e.jpg,2,14,f,0,26,26,28,f,1,1.48290864279,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/f.jpg,stim_02/a.jpg,1,5,f,0,27,27,4,f,1,1.03305425974,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/a.jpg,1,4,f,0,28,28,3,f,1,0.966397043631,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/f.jpg,2,9,j,0,29,29,23,j,1,1.11635581687,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/d.jpg,stim_02/f.jpg,2,15,f,1,0,30,29,f,1,1.26629090608,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/b.jpg,stim_02/d.jpg,2,11,f,1,1,31,25,f,1,0.88309767295,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
ques.jpg,stim_02/e.jpg,stim_02/f.jpg,2,9,j,1,2,32,23,j,1,1.39958865873,03,P04,02,60.0164207303,A,PLT_transfer_02,2014_Feb_11_1612,
