Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_03/c.jpg,stim_03/d.jpg,2,6,j,0,0,0,20,j,1,1.11623625598,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/d.jpg,stim_03/a.jpg,1,3,f,0,1,1,2,f,1,1.19965995271,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/e.jpg,stim_03/c.jpg,1,7,f,0,2,2,6,f,1,1.29957128604,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/f.jpg,stim_03/a.jpg,1,5,f,0,3,3,4,f,1,1.64953597967,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/c.jpg,stim_03/e.jpg,2,7,j,0,4,4,21,None,0,,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/a.jpg,stim_03/d.jpg,2,3,j,0,5,5,17,j,1,1.21632161141,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/e.jpg,stim_03/f.jpg,2,9,j,0,6,6,23,j,1,1.34960816231,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/d.jpg,stim_03/f.jpg,2,15,f,0,7,7,29,f,1,1.29961422089,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/e.jpg,stim_03/d.jpg,1,14,j,0,8,8,13,j,1,1.1330039586,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/e.jpg,stim_03/b.jpg,1,12,j,0,9,9,11,j,1,0.816431805655,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/c.jpg,stim_03/b.jpg,1,10,j,0,10,10,9,j,1,1.03306199103,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/b.jpg,stim_03/f.jpg,2,13,f,0,11,11,27,j,0,1.29960246463,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/a.jpg,stim_03/f.jpg,2,5,j,0,12,12,19,j,1,1.48289814175,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/b.jpg,stim_03/c.jpg,2,10,f,0,13,13,24,f,1,1.21623320338,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/d.jpg,stim_03/e.jpg,2,14,f,0,14,14,28,f,1,0.916385087387,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/a.jpg,stim_03/e.jpg,2,4,j,0,15,15,18,f,0,1.39958571294,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/d.jpg,stim_03/c.jpg,1,6,f,0,16,16,5,f,1,1.26628664489,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/c.jpg,stim_03/a.jpg,1,2,f,0,17,17,1,j,0,1.34960116089,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/c.jpg,stim_03/f.jpg,2,8,j,0,18,18,22,j,1,1.31628657421,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/f.jpg,stim_03/d.jpg,1,15,j,0,19,19,14,j,1,1.44955465615,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/f.jpg,stim_03/b.jpg,1,13,j,0,20,20,12,j,1,1.23296391093,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/b.jpg,stim_03/e.jpg,2,12,f,0,21,21,26,f,1,1.18297049282,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/b.jpg,stim_03/d.jpg,2,11,f,0,22,22,25,f,1,1.49955879295,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
ques.jpg,stim_03/b.jpg,stim_03/a.jpg,1,1,f,0,23,23,0,f,1,1.38295576516,01,P22,03,60.0210242698,N,PLT_transfer_03,2014_Mrz_07_1409,
