Fb3,Symbol2,Symbol1,PosCond,tID,Correct,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,session,participant,version,frameRate,stimulation,expName,date,
ques.jpg,stim_02/e.jpg,stim_02/b.jpg,1,12,j,0,0,0,11,j,1,1.2662690055,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/c.jpg,stim_02/e.jpg,2,7,j,0,1,1,21,f,0,1.49953922452,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/a.jpg,stim_02/d.jpg,2,3,j,0,2,2,17,j,1,1.29963684484,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/d.jpg,stim_02/c.jpg,1,6,f,0,3,3,5,f,1,1.19963836663,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/e.jpg,stim_02/a.jpg,1,4,f,0,4,4,3,j,0,1.36623509297,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/d.jpg,stim_02/a.jpg,1,3,f,0,5,5,2,f,1,1.24964391847,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/b.jpg,stim_02/f.jpg,2,13,f,0,6,6,27,j,0,1.46621033827,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/b.jpg,stim_02/d.jpg,2,11,f,0,7,7,25,j,0,1.53288179187,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/c.jpg,stim_02/f.jpg,2,8,j,0,8,8,22,j,1,1.54953729972,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/f.jpg,stim_02/c.jpg,1,8,f,0,9,9,7,f,1,1.44956283035,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/c.jpg,stim_02/d.jpg,2,6,j,0,10,10,20,j,1,1.41641012023,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/e.jpg,stim_02/d.jpg,1,14,j,0,11,11,13,j,1,1.31627305659,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/a.jpg,stim_02/e.jpg,2,4,j,0,12,12,18,f,0,1.39953696589,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/d.jpg,stim_02/e.jpg,2,14,f,0,13,13,28,f,1,1.13295665747,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
ques.jpg,stim_02/f.jpg,stim_02/d.jpg,1,15,j,0,14,14,14,f,0,1.39958396102,01,P18,02,60.0216437323,N,PLT_transfer_02,2014_Feb_28_1344,
